#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B80CBB
#Date Time: 2025-01-13 16:25:44.831
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.00358625,0.1565920539731202
-0.003585,0.1565920539731202
-0.00358375,0.1528943614750649
-0.0035825,0.1491966689770131
-0.00358125,0.1491966689770131
-0.00358,0.1454989764789595
-0.00357875,0.1491966689770131
-0.0035775,0.1491966689770131
-0.00357625,0.1528943614750666
-0.003575,0.1418012839809025
-0.00357375,0.1344058989847987
-0.0035725,0.1454989764789578
-0.00357125,0.1418012839809059
-0.00357,0.1381035914828523
-0.00356875,0.1381035914828523
-0.0035675,0.1270105139886916
-0.00356625,0.1196151289925877
-0.003565,0.1159174364945308
-0.00356375,0.1196151289925861
-0.0035625,0.123312821490638
-0.00356125,0.1233128214906363
-0.00356,0.1196151289925844
-0.00355875,0.1159174364945308
-0.0035575,0.1196151289925827
-0.00355625,0.1122197439964772
-0.003555,0.1085220514984253
-0.00355375,0.1011266665023165
-0.0035525,0.1048243590003717
-0.00355125,0.1085220514984236
-0.00355,0.1011266665023165
-0.00354875,0.0937312815062093
-0.0035475,0.0937312815062093
-0.00354625,0.0937312815062093
-0.003545,0.0937312815062093
-0.00354375,0.0900335890081574
-0.0035425,0.09003358900815572
-0.00354125,0.08633589651010382
-0.00354,0.09003358900815572
-0.00353875,0.07524281901594138
-0.0035375,0.07894051151399496
-0.00353625,0.07524281901594138
-0.003535,0.07154512651788948
-0.00353375,0.07524281901594138
-0.0035325,0.08263820401204351
-0.00353125,0.0715451265178878
-0.00353,0.06784743401983254
-0.00352875,0.06414974152178063
-0.0035275,0.06045204902372704
-0.00352625,0.06784743401983422
-0.003525,0.0493589715295663
-0.00352375,0.0567543565256701
-0.0035225,0.05675435652567346
-0.00352125,0.05675435652566842
-0.00352,0.04566127903151271
-0.00351875,0.04196358653345913
-0.0035175,0.04196358653345913
-0.00351625,0.0493589715295663
-0.003515,0.03826589403541059
-0.00351375,0.03456820153735196
-0.0035125,0.03826589403540386
-0.00351125,0.03087050903929837
-0.00351,0.03456820153735196
-0.00350875,0.03456820153735196
-0.0035075,0.03087050903929837
-0.00350625,0.02717281654124479
-0.003505,0.03087050903929837
-0.00350375,0.02347512404319457
-0.0035025,0.01607973904708404
-0.00350125,0.02717281654123975
-0.0035,0.008684354050976872
-0.00349875,0.00498666155292497
-0.0034975,0.008684354050976872
-0.00349625,0.008684354050976872
-0.003495,0.01238204654903046
-0.00349375,0.004986661552923288
-0.0034925,0.001288969054871385
-0.00349125,0.004986661552923288
-0.00349,-0.006106415941240826
-0.00348875,-0.01350180093734463
-0.0034875,-0.009804108439292728
-0.00348625,-0.01350180093734463
-0.003485,-0.01350180093734463
-0.00348375,-0.009804108439291047
-0.0034825,-0.01719949343539821
-0.00348125,-0.02829257092955392
-0.00348,-0.0208971859334518
-0.00347875,-0.01719949343540326
-0.0034775,-0.02829257092955897
-0.00347625,-0.02829257092955728
-0.003475,-0.02459487843150538
-0.00347375,-0.03568795592566613
-0.0034725,-0.02829257092955897
-0.00347125,-0.03199026342761255
-0.00347,-0.04308334092176826
-0.00346875,-0.0430833409217733
-0.0034675,-0.03938564842372477
-0.00346625,-0.05047872591788047
-0.003465,-0.0430833409217733
-0.00346375,-0.05047872591788047
-0.0034625,-0.05417641841593406
-0.00346125,-0.06526949591008976
-0.00346,-0.05787411091398764
-0.00345875,-0.05417641841593573
-0.0034575,-0.06157180341204122
-0.00345625,-0.0652694959100948
-0.003455,-0.0652694959100948
-0.00345375,-0.06896718840814839
-0.0034525,-0.06896718840814839
-0.00345125,-0.07266488090620198
-0.00345,-0.07636257340425388
-0.00344875,-0.08006026590230914
-0.0034475,-0.08006026590230578
-0.00344625,-0.07266488090620198
-0.003445,-0.07636257340425556
-0.00344375,-0.07636257340425556
-0.0034425,-0.08375795840036272
-0.00344125,-0.08745565089841631
-0.00344,-0.09485103589452348
